gene,stress,reasonable_term
Solyc04g010200,heat,false
Solyc04g010210,heat,false
Solyc04g014210,heat,false
Solyc04g015450,heat,false
Solyc04g015970,heat,false
Solyc04g016260,heat,false
Solyc04g016370,heat,false
Solyc04g025160,heat,false
Solyc04g025170,heat,false
Solyc04g026350,heat,false
Solyc04g039850,heat,false
Solyc04g045660,heat,false
Solyc04g051700,heat,false
Solyc04g051800,heat,false
Solyc04g055120,heat,false
Solyc04g056650,heat,false
Solyc04g057960,heat,false
Solyc04g058140,heat,false
Solyc04g063360,heat,false
Solyc04g070970,heat,false
Solyc04g072030,heat,false
Solyc04g072260,heat,false
Solyc04g072770,heat,false
Solyc04g077020,heat,false
Solyc04g077870,heat,false
Solyc04g080770,heat,false
Solyc04g081490,heat,false
Solyc04g081580,heat,false
Solyc04g082250,heat,false
Solyc04g082790,heat,false
Solyc05g006130,heat,false
Solyc05g006530,heat,false
Solyc05g006640,heat,false
Solyc05g008040,heat,false
Solyc05g008350,heat,false
Solyc05g010120,heat,false
Solyc05g012190,heat,false
Solyc05g013890,heat,false
Solyc05g014690,heat,false
Solyc05g015040,heat,false
Solyc05g015310,heat,false
Solyc05g018510,heat,false
Solyc05g023800,heat,false
Solyc05g041770,heat,false
Solyc05g047520,heat,false
Solyc05g048850,heat,false
Solyc05g050600,heat,false
Solyc05g050960,heat,false
Solyc05g051530,heat,false
Solyc05g052160,heat,false
Solyc05g052840,heat,false
Solyc05g053570,heat,false
Solyc05g053590,heat,false
Solyc05g053600,heat,false
Solyc05g053610,heat,false
Solyc05g054310,heat,false
Solyc05g054890,heat,false
Solyc05g055330,heat,false
Solyc05g055780,heat,false
Solyc05g056470,heat,false
Solyc06g005060,heat,false
Solyc06g005910,heat,false
Solyc06g005950,heat,false
Solyc06g005990,heat,false
Solyc06g008730,heat,false
Solyc06g008940,heat,false
Solyc06g008970,heat,false
Solyc06g009070,heat,false
Solyc06g009280,heat,false
Solyc06g009290,heat,false
Solyc06g009960,heat,false
Solyc06g009970,heat,false
Solyc06g035450,heat,false
Solyc06g035970,heat,false
Solyc06g036480,heat,false
Solyc06g036490,heat,false
Solyc06g048430,heat,false
Solyc06g048540,heat,false
Solyc06g048960,heat,false
Solyc06g053160,heat,false
Solyc06g054050,heat,false
Solyc06g054400,heat,false
Solyc06g062780,heat,false
Solyc06g062800,heat,false
Solyc06g063140,heat,false
Solyc06g063330,heat,false
Solyc06g065670,heat,false
Solyc06g066060,heat,false
Solyc06g066670,heat,false
Solyc06g068280,heat,false
Solyc06g068600,heat,false
Solyc06g069020,heat,false
Solyc06g069230,heat,false
Solyc06g069480,heat,false
Solyc06g070920,heat,false
Solyc06g070940,heat,false
Solyc06g070950,heat,false
Solyc06g070960,heat,false
Solyc06g071100,heat,false
Solyc06g071580,heat,false
Solyc06g071620,heat,false
Solyc06g071790,heat,false
Solyc06g072090,heat,false
Solyc06g072100,heat,false
Solyc06g072950,heat,false
Solyc06g072960,heat,false
Solyc06g074940,heat,false
Solyc06g074980,heat,false
Solyc06g075020,heat,false
Solyc06g076640,heat,false
Solyc06g076930,heat,false
Solyc06g082100,heat,false
Solyc06g083520,heat,false
Solyc06g084080,heat,false
Solyc06g160330,heat,false
Solyc07g005030,heat,false
Solyc07g005033,heat,false
Solyc07g005037,heat,false
Solyc07g005880,heat,false
Solyc07g005890,heat,false
Solyc07g005940,heat,false
Solyc07g007210,heat,false
Solyc07g008320,heat,false
Solyc07g008340,heat,false
Solyc07g008610,heat,false
Solyc07g017540,heat,false
Solyc07g017780,heat,false
Solyc07g018130,heat,false
Solyc07g018350,heat,false
Solyc07g021180,heat,false
Solyc07g022790,heat,false
Solyc07g032090,heat,false
Solyc07g039550,heat,false
Solyc07g040750,heat,false
Solyc07g042010,heat,false
Solyc07g042270,heat,false
Solyc07g044760,heat,false
Solyc07g044930,heat,false
Solyc07g049720,heat,false
Solyc07g051960,heat,false
Solyc07g053300,heat,false
Solyc07g053470,heat,false
Solyc07g053870,heat,false
Solyc07g055170,heat,false
Solyc07g055320,heat,false
Solyc07g056020,heat,false
Solyc07g062630,heat,false
Solyc07g063400,heat,false
Solyc07g064120,heat,false
Solyc07g064520,heat,false
Solyc07g064690,heat,false
Solyc07g064910,heat,false
Solyc07g065050,heat,false
Solyc07g065300,heat,false
Solyc07g065320,heat,false
Solyc07g065440,heat,false
Solyc07g065780,heat,false
Solyc07g066320,heat,false
Solyc08g005580,heat,false
Solyc08g006600,heat,false
Solyc08g006880,heat,false
Solyc08g006890,heat,false
Solyc08g007330,heat,false
Solyc08g008210,heat,false
Solyc08g042050,heat,false
Solyc08g061000,heat,false
Solyc08g061610,heat,false
Solyc08g062800,heat,false
Solyc08g062910,heat,false
Solyc08g062920,heat,false
Solyc08g063050,heat,false
Solyc08g067210,heat,false
Solyc08g067610,heat,false
Solyc08g067620,heat,false
Solyc08g068120,heat,false
Solyc08g074600,heat,false
Solyc08g075360,heat,false
Solyc08g075430,heat,false
Solyc08g076160,heat,false
Solyc08g076200,heat,false
Solyc08g077360,heat,false
Solyc08g077440,heat,false
Solyc08g078200,heat,false
Solyc08g079180,heat,false
Solyc08g080550,heat,false
Solyc08g080870,heat,false
Solyc08g080890,heat,false
Solyc08g081280,heat,false
Solyc08g081340,heat,false
Solyc08g081890,heat,false
Solyc08g081900,heat,false
Solyc08g081910,heat,false
Solyc08g082850,heat,false
Solyc08g083020,heat,false
Solyc09g005970,heat,false
Solyc09g007210,heat,false
Solyc09g007440,heat,false
Solyc09g008000,heat,false
Solyc09g008070,heat,false
Solyc09g008120,heat,false
Solyc09g008240,heat,false
Solyc09g009430,heat,false
Solyc09g009910,heat,false
Solyc09g009940,heat,false
Solyc09g010950,heat,false
Solyc09g015930,heat,false
Solyc09g048990,heat,false
Solyc09g055350,heat,false
Solyc09g061430,heat,false
Solyc09g064440,heat,false
Solyc09g065130,heat,false
Solyc09g065810,heat,false
Solyc09g066470,heat,false
Solyc09g073000,heat,false
Solyc09g074990,heat,false
Solyc09g075020,heat,false
Solyc09g082790,heat,false
Solyc09g082870,heat,false
Solyc09g082890,heat,false
Solyc09g090870,heat,false
Solyc09g091660,heat,false
Solyc09g091670,heat,false
Solyc09g097820,heat,false
Solyc09g098230,heat,false
Solyc09g098410,heat,false
Solyc10g005520,heat,false
Solyc10g006110,heat,false
Solyc10g007550,heat,false
Solyc10g008740,heat,false
Solyc10g008950,heat,false
Solyc10g009070,heat,false
Solyc10g012190,heat,false
Solyc10g017530,heat,false
Solyc10g017810,heat,false
Solyc10g018530,heat,false
Solyc10g019270,heat,false
Solyc10g024320,heat,false
Solyc10g024420,heat,false
Solyc10g047050,heat,false
Solyc10g054400,heat,false
Solyc10g062160,heat,false
Solyc10g074940,heat,false
Solyc10g076910,heat,false
Solyc10g078320,heat,false
Solyc10g079250,heat,false
Solyc10g079300,heat,false
Solyc10g079510,heat,false
Solyc10g083490,heat,false
Solyc10g084050,heat,false
Solyc10g085020,heat,false
Solyc10g085790,heat,false
Solyc10g086550,heat,false
Solyc10g086760,heat,false
Solyc11g007170,heat,false
Solyc11g007280,heat,false
Solyc11g007290,heat,false
Solyc11g007300,heat,false
Solyc11g007610,heat,false
Solyc11g008520,heat,false
Solyc11g008530,heat,false
Solyc11g008540,heat,false
Solyc11g009100,heat,false
Solyc11g010310,heat,false
Solyc11g011460,heat,false
Solyc11g012020,heat,false
Solyc11g013700,heat,false
Solyc11g013740,heat,false
Solyc11g017170,heat,false
Solyc11g027830,heat,false
Solyc11g033280,heat,false
Solyc11g039650,heat,false
Solyc11g043200,heat,false
Solyc11g043210,heat,false
Solyc11g062100,heat,false
Solyc11g065350,heat,false
Solyc11g065360,heat,false
Solyc11g065720,heat,false
Solyc11g067000,heat,false
Solyc11g067230,heat,false
Solyc11g067240,heat,false
Solyc11g067300,heat,false
Solyc11g067310,heat,false
Solyc11g069090,heat,false
Solyc11g069097,heat,false
Solyc11g069260,heat,false
Solyc11g069700,heat,false
Solyc11g069710,heat,false
Solyc11g069720,heat,false
Solyc11g069820,heat,false
Solyc11g069830,heat,false
Solyc11g069950,heat,false
Solyc11g071770,heat,false
Solyc11g071910,heat,false
Solyc11g072610,heat,false
Solyc11g072880,heat,false
Solyc11g073220,heat,false
Solyc11g150146,heat,false
Solyc12g005060,heat,false
Solyc12g006320,heat,false
Solyc12g009890,heat,false
Solyc12g009990,heat,false
Solyc12g010220,heat,false
Solyc12g010360,heat,false
Solyc12g013630,heat,false
Solyc12g013640,heat,false
Solyc12g014460,heat,false
Solyc12g014560,heat,false
Solyc12g017420,heat,false
Solyc12g017700,heat,false
Solyc12g017860,heat,false
Solyc12g021230,heat,false
Solyc12g021363,heat,false
Solyc12g035130,heat,false
Solyc12g036160,heat,false
Solyc12g036410,heat,false
Solyc12g040520,heat,false
Solyc12g042060,heat,false
Solyc12g042230,heat,false
Solyc12g042740,heat,false
Solyc12g044820,heat,false
Solyc12g044860,heat,false
Solyc12g044920,heat,false
Solyc12g055760,heat,false
Solyc12g055800,heat,false
Solyc12g056110,heat,false
Solyc12g056340,heat,false
Solyc12g056740,heat,false
Solyc12g062530,heat,false
Solyc12g070270,heat,false
Solyc12g088020,heat,false
Solyc12g088180,heat,false
Solyc12g089010,heat,false
Solyc12g089310,heat,false
Solyc12g095840,heat,false
Solyc12g095990,heat,false
Solyc12g096000,heat,false
Solyc12g098210,heat,false
Solyc12g098700,heat,false
Solyc12g098870,heat,false
Solyc12g099470,heat,false
Solyc12g100180,heat,false
Solyc12g100190,heat,false
Solyc00g500050,drought,false
Solyc00g500064,drought,false
Solyc00g500133,drought,false
Solyc00g500140,drought,false
Solyc00g500203,drought,false
Solyc00g500292,drought,false
Solyc00g500323,drought,false
Solyc00g500332,drought,false
Solyc00g500345,drought,false
Solyc00g500358,drought,false
Solyc01g005310,drought,false
Solyc01g005960,drought,false
Solyc01g006180,drought,false
Solyc01g006340,drought,false
Solyc01g006710,drought,false
Solyc01g006720,drought,false
Solyc01g006970,drought,false
Solyc01g008520,drought,false
Solyc01g011100,drought,false
Solyc01g014490,drought,false
Solyc01g020440,drought,false
Solyc01g057760,drought,false
Solyc01g066614,drought,false
Solyc01g066690,drought,false
Solyc01g067530,drought,false
Solyc01g073690,drought,false
Solyc01g079250,drought,false
Solyc01g079330,drought,false
Solyc01g079800,drought,false
Solyc01g080550,drought,false
Solyc01g080570,drought,false
Solyc01g080640,drought,false
Solyc01g087500,drought,false
Solyc01g088380,drought,false
Solyc01g088560,drought,false
Solyc01g088780,drought,false
Solyc01g090690,drought,false
Solyc01g091350,drought,false
Solyc01g091580,drought,false
Solyc01g091880,drought,false
Solyc01g093965,drought,false
Solyc01g094150,drought,false
Solyc01g094350,drought,false
Solyc01g095710,drought,false
Solyc01g095740,drought,false
Solyc01g095970,drought,false
Solyc01g096190,drought,false
Solyc01g096830,drought,false
Solyc01g096900,drought,false
Solyc01g097430,drought,false
Solyc01g097640,drought,false
Solyc01g097880,drought,false
Solyc01g098920,drought,false
Solyc01g099300,drought,false
Solyc01g100280,drought,false
Solyc01g100850,drought,false
Solyc01g101070,drought,false
Solyc01g103080,drought,false
Solyc01g103120,drought,false
Solyc01g103130,drought,false
Solyc01g103690,drought,false
Solyc01g103960,drought,false
Solyc01g104510,drought,false
Solyc01g104680,drought,false
Solyc01g104700,drought,false
Solyc01g104920,drought,false
Solyc01g105160,drought,false
Solyc01g105387,drought,false
Solyc01g105450,drought,false
Solyc01g106050,drought,false
Solyc01g109110,drought,false
Solyc01g110990,drought,false
Solyc02g032960,drought,false
Solyc02g036330,drought,false
Solyc02g062780,drought,false
Solyc02g068180,drought,false
Solyc02g068190,drought,false
Solyc02g068450,drought,false
Solyc02g068490,drought,false
Solyc02g070100,drought,false
Solyc02g070440,drought,false
Solyc02g070670,drought,false
Solyc02g071340,drought,false
Solyc02g071350,drought,false
Solyc02g077400,drought,false
Solyc02g077600,drought,false
Solyc02g078880,drought,false
Solyc02g079000,drought,false
Solyc02g080540,drought,false
Solyc02g081290,drought,false
Solyc02g081550,drought,false
Solyc02g081660,drought,false
Solyc02g081870,drought,false
Solyc02g082290,drought,false
Solyc02g084700,drought,false
Solyc02g085390,drought,false
Solyc02g086580,drought,false
Solyc02g086660,drought,false
Solyc02g087410,drought,false
Solyc02g087870,drought,false
Solyc02g087880,drought,false
Solyc02g090160,drought,false
Solyc02g090545,drought,false
Solyc02g090560,drought,false
Solyc02g090810,drought,false
Solyc02g091130,drought,false
Solyc02g091870,drought,false
Solyc02g092010,drought,false
Solyc02g092450,drought,false
Solyc02g092920,drought,false
Solyc02g094590,drought,false
Solyc02g160200,drought,false
Solyc03g005860,drought,false
Solyc03g007010,drought,false
Solyc03g007330,drought,false
Solyc03g007530,drought,false
Solyc03g007690,drought,false
Solyc03g007980,drought,false
Solyc03g019760,drought,false
Solyc03g025730,drought,false
Solyc03g025890,drought,false
Solyc03g026310,drought,false
Solyc03g032070,drought,false
Solyc03g046340,drought,false
Solyc03g052980,drought,false
Solyc03g058190,drought,false
Solyc03g058350,drought,false
Solyc03g058390,drought,false
Solyc03g058880,drought,false
Solyc03g063220,drought,false
Solyc03g078570,drought,false
Solyc03g082630,drought,false
Solyc03g093240,drought,false
Solyc03g093650,drought,false
Solyc03g095220,drought,false
Solyc03g097370,drought,false
Solyc03g097800,drought,false
Solyc03g097980,drought,false
Solyc03g111380,drought,false
Solyc03g112150,drought,false
Solyc03g112350,drought,false
Solyc03g112590,drought,false
Solyc03g113040,drought,false
Solyc03g113060,drought,false
Solyc03g113070,drought,false
Solyc03g113400,drought,false
Solyc03g113690,drought,false
Solyc03g114370,drought,false
Solyc03g114780,drought,false
Solyc03g114950,drought,false
Solyc03g115110,drought,false
Solyc03g115390,drought,false
Solyc03g115530,drought,false
Solyc03g115720,drought,false
Solyc03g116810,drought,false
Solyc03g117150,drought,false
Solyc03g117440,drought,false
Solyc03g117540,drought,false
Solyc03g117810,drought,false
Solyc03g118320,drought,false
Solyc03g118340,drought,false
Solyc03g118760,drought,false
Solyc03g118920,drought,false
Solyc03g119290,drought,false
Solyc03g120200,drought,false
Solyc03g120980,drought,false
Solyc03g121120,drought,false
Solyc03g121810,drought,false
Solyc03g122050,drought,false
Solyc03g122070,drought,false
Solyc03g123730,drought,false
Solyc03g123890,drought,false
Solyc04g006940,drought,false
Solyc04g006960,drought,false
Solyc04g007510,drought,false
Solyc04g007550,drought,false
Solyc04g010200,drought,false
Solyc04g010210,drought,false
Solyc04g014210,drought,false
Solyc04g015450,drought,false
Solyc04g015970,drought,false
Solyc04g016260,drought,false
Solyc04g016370,drought,false
Solyc04g025160,drought,false
Solyc04g025170,drought,false
Solyc04g026350,drought,false
Solyc04g039850,drought,false
Solyc04g045660,drought,false
Solyc04g051700,drought,false
Solyc04g051800,drought,false
Solyc04g055120,drought,false
Solyc04g056650,drought,false
Solyc04g057960,drought,false
Solyc04g058140,drought,false
Solyc04g063360,drought,false
Solyc04g070970,drought,false
Solyc04g072030,drought,false
Solyc04g072260,drought,false
Solyc04g072770,drought,false
Solyc04g077020,drought,false
Solyc04g077870,drought,false
Solyc04g080770,drought,false
Solyc04g081490,drought,false
Solyc04g081580,drought,false
Solyc04g082250,drought,false
Solyc04g082790,drought,false
Solyc05g006130,drought,false
Solyc05g006530,drought,false
Solyc05g006640,drought,false
Solyc05g008040,drought,false
Solyc05g008350,drought,false
Solyc05g010120,drought,false
Solyc05g012190,drought,false
Solyc05g013890,drought,false
Solyc05g014690,drought,false
Solyc05g015040,drought,false
Solyc05g015310,drought,false
Solyc05g018510,drought,false
Solyc05g023800,drought,false
Solyc05g032820,drought,false
Solyc05g041770,drought,false
Solyc05g045660,drought,false
Solyc05g047520,drought,false
Solyc05g048850,drought,false
Solyc05g050600,drought,false
Solyc05g050960,drought,false
Solyc05g051530,drought,false
Solyc05g052160,drought,false
Solyc05g052840,drought,false
Solyc05g053570,drought,false
Solyc05g053590,drought,false
Solyc05g053600,drought,false
Solyc05g053610,drought,false
Solyc05g054310,drought,false
Solyc05g054890,drought,false
Solyc05g055330,drought,false
Solyc05g055780,drought,false
Solyc05g056470,drought,false
Solyc06g005060,drought,false
Solyc06g005910,drought,false
Solyc06g005950,drought,false
Solyc06g005990,drought,false
Solyc06g008730,drought,false
Solyc06g008940,drought,false
Solyc06g008970,drought,false
Solyc06g009070,drought,false
Solyc06g009280,drought,false
Solyc06g009290,drought,false
Solyc06g009960,drought,false
Solyc06g009970,drought,false
Solyc06g035450,drought,false
Solyc06g035970,drought,false
Solyc06g036480,drought,false
Solyc06g036490,drought,false
Solyc06g048430,drought,false
Solyc06g048540,drought,false
Solyc06g048960,drought,false
Solyc06g053160,drought,false
Solyc06g054050,drought,false
Solyc06g054400,drought,false
Solyc06g062780,drought,false
Solyc06g062800,drought,false
Solyc06g063140,drought,false
Solyc06g063330,drought,false
Solyc06g065670,drought,false
Solyc06g066060,drought,false
Solyc06g066670,drought,false
Solyc06g068280,drought,false
Solyc06g068600,drought,false
Solyc06g069020,drought,false
Solyc06g069230,drought,false
Solyc06g069480,drought,false
Solyc06g070920,drought,false
Solyc06g070940,drought,false
Solyc06g070950,drought,false
Solyc06g070960,drought,false
Solyc06g071100,drought,false
Solyc06g071580,drought,false
Solyc06g071620,drought,false
Solyc06g071790,drought,false
Solyc06g072090,drought,false
Solyc06g072100,drought,false
Solyc06g072950,drought,false
Solyc06g072960,drought,false
Solyc06g074940,drought,false
Solyc06g074980,drought,false
Solyc06g075020,drought,false
Solyc06g076640,drought,false
Solyc06g076930,drought,false
Solyc06g082100,drought,false
Solyc06g083520,drought,false
Solyc06g084080,drought,false
Solyc06g084270,drought,false
Solyc06g150109,drought,false
Solyc06g160330,drought,false
Solyc07g005030,drought,false
Solyc07g005033,drought,false
Solyc07g005037,drought,false
Solyc07g005880,drought,false
Solyc07g005890,drought,false
Solyc07g005940,drought,false
Solyc07g007210,drought,false
Solyc07g008320,drought,false
Solyc07g008340,drought,false
Solyc07g008610,drought,false
Solyc07g017540,drought,false
Solyc07g017780,drought,false
Solyc07g018130,drought,false
Solyc07g018350,drought,false
Solyc07g021180,drought,false
Solyc07g021750,drought,false
Solyc07g022790,drought,false
Solyc07g032090,drought,false
Solyc07g039550,drought,false
Solyc07g040750,drought,false
Solyc07g042010,drought,false
Solyc07g042270,drought,false
Solyc07g044760,drought,false
Solyc07g044930,drought,false
Solyc07g049720,drought,false
Solyc07g051960,drought,false
Solyc07g052410,drought,false
Solyc07g053300,drought,false
Solyc07g053470,drought,false
Solyc07g053870,drought,false
Solyc07g055170,drought,false
Solyc07g055290,drought,false
Solyc07g055320,drought,false
Solyc07g056020,drought,false
Solyc07g062630,drought,false
Solyc07g063270,drought,false
Solyc07g063400,drought,false
Solyc07g064120,drought,false
Solyc07g064520,drought,false
Solyc07g064690,drought,false
Solyc07g064910,drought,false
Solyc07g065050,drought,false
Solyc07g065300,drought,false
Solyc07g065320,drought,false
Solyc07g065440,drought,false
Solyc07g065780,drought,false
Solyc07g066320,drought,false
Solyc08g005580,drought,false
Solyc08g006600,drought,false
Solyc08g006880,drought,false
Solyc08g006890,drought,false
Solyc08g007330,drought,false
Solyc08g008210,drought,false
Solyc08g042050,drought,false
Solyc08g061000,drought,false
Solyc08g061220,drought,false
Solyc08g061610,drought,false
Solyc08g062800,drought,false
Solyc08g062910,drought,false
Solyc08g062920,drought,false
Solyc08g063050,drought,false
Solyc08g067210,drought,false
Solyc08g067610,drought,false
Solyc08g067620,drought,false
Solyc08g068120,drought,false
Solyc08g074600,drought,false
Solyc08g075360,drought,false
Solyc08g075430,drought,false
Solyc08g076160,drought,false
Solyc08g076200,drought,false
Solyc08g077360,drought,false
Solyc08g077440,drought,false
Solyc08g078200,drought,false
Solyc08g079180,drought,false
Solyc08g080550,drought,false
Solyc08g080870,drought,false
Solyc08g080890,drought,false
Solyc08g081280,drought,false
Solyc08g081340,drought,false
Solyc08g081890,drought,false
Solyc08g081900,drought,false
Solyc08g081910,drought,false
Solyc08g082850,drought,false
Solyc08g083020,drought,false
Solyc09g005970,drought,false
Solyc09g007210,drought,false
Solyc09g007440,drought,false
Solyc09g008000,drought,false
Solyc09g008070,drought,false
Solyc09g008120,drought,false
Solyc09g008240,drought,false
Solyc09g009430,drought,false
Solyc09g009690,drought,false
Solyc09g009910,drought,false
Solyc09g009940,drought,false
Solyc09g010950,drought,false
Solyc09g015930,drought,false
Solyc09g048990,drought,false
Solyc09g055350,drought,false
Solyc09g056340,drought,false
Solyc09g061430,drought,false
Solyc09g064440,drought,false
Solyc09g065130,drought,false
Solyc09g065810,drought,false
Solyc09g066470,drought,false
Solyc09g073000,drought,false
Solyc09g074990,drought,false
Solyc09g075020,drought,false
Solyc09g082790,drought,false
Solyc09g082870,drought,false
Solyc09g082890,drought,false
Solyc09g090870,drought,false
Solyc09g091660,drought,false
Solyc09g091670,drought,false
Solyc09g092380,drought,false
Solyc09g097820,drought,false
Solyc09g097900,drought,false
Solyc09g098170,drought,false
Solyc09g098230,drought,false
Solyc09g098410,drought,false
Solyc10g005310,drought,false
Solyc10g005520,drought,false
Solyc10g006110,drought,false
Solyc10g006380,drought,false
Solyc10g007550,drought,false
Solyc10g008740,drought,false
Solyc10g008950,drought,false
Solyc10g009070,drought,false
Solyc10g012190,drought,false
Solyc10g017530,drought,false
Solyc10g017810,drought,false
Solyc10g018530,drought,false
Solyc10g019270,drought,false
Solyc10g024320,drought,false
Solyc10g024420,drought,false
Solyc10g047050,drought,false
Solyc10g054400,drought,false
Solyc10g062160,drought,false
Solyc10g074940,drought,false
Solyc10g076910,drought,false
Solyc10g078320,drought,false
Solyc10g079250,drought,false
Solyc10g079300,drought,false
Solyc10g079510,drought,false
Solyc10g083430,drought,false
Solyc10g083490,drought,false
Solyc10g084050,drought,false
Solyc10g085020,drought,false
Solyc10g085790,drought,false
Solyc10g086550,drought,false
Solyc10g086760,drought,false
Solyc11g007170,drought,false
Solyc11g007280,drought,false
Solyc11g007290,drought,false
Solyc11g007300,drought,false
Solyc11g007610,drought,false
Solyc11g008430,drought,false
Solyc11g008520,drought,false
Solyc11g008530,drought,false
Solyc11g008540,drought,false
Solyc11g009100,drought,false
Solyc11g010310,drought,false
Solyc11g011460,drought,false
Solyc11g012020,drought,false
Solyc11g012460,drought,false
Solyc11g013700,drought,false
Solyc11g013740,drought,false
Solyc11g017170,drought,false
Solyc11g027830,drought,false
Solyc11g033280,drought,false
Solyc11g039650,drought,false
Solyc11g043200,drought,false
Solyc11g043210,drought,false
Solyc11g062100,drought,false
Solyc11g065350,drought,false
Solyc11g065360,drought,false
Solyc11g065720,drought,false
Solyc11g067000,drought,false
Solyc11g067230,drought,false
Solyc11g067240,drought,false
Solyc11g067300,drought,false
Solyc11g067310,drought,false
Solyc11g069090,drought,false
Solyc11g069097,drought,false
Solyc11g069260,drought,false
Solyc11g069700,drought,false
Solyc11g069710,drought,false
Solyc11g069720,drought,false
Solyc11g069820,drought,false
Solyc11g069830,drought,false
Solyc11g069950,drought,false
Solyc11g071770,drought,false
Solyc11g071910,drought,false
Solyc11g072610,drought,false
Solyc11g072880,drought,false
Solyc11g073220,drought,false
Solyc11g150146,drought,false
Solyc12g005060,drought,false
Solyc12g005840,drought,false
Solyc12g006320,drought,false
Solyc12g007210,drought,false
Solyc12g009890,drought,false
Solyc12g009990,drought,false
Solyc12g010220,drought,false
Solyc12g010360,drought,false
Solyc12g013630,drought,false
Solyc12g013640,drought,false
Solyc12g014460,drought,false
Solyc12g014560,drought,false
Solyc12g017420,drought,false
Solyc12g017700,drought,false
Solyc12g017860,drought,false
Solyc12g018990,drought,false
Solyc12g021230,drought,false
Solyc12g021363,drought,false
Solyc12g035130,drought,false
Solyc12g036160,drought,false
Solyc12g036410,drought,false
Solyc12g040520,drought,false
Solyc12g042060,drought,false
Solyc12g042230,drought,false
Solyc12g042740,drought,false
Solyc12g044820,drought,false
Solyc12g044860,drought,false
Solyc12g044920,drought,false
Solyc12g055760,drought,false
Solyc12g055800,drought,false
Solyc12g056110,drought,false
Solyc12g056340,drought,false
Solyc12g056740,drought,false
Solyc12g062530,drought,false
Solyc12g070270,drought,false
Solyc12g088020,drought,false
Solyc12g088180,drought,false
Solyc12g089010,drought,false
Solyc12g089310,drought,false
Solyc12g095840,drought,false
Solyc12g095990,drought,false
Solyc12g096000,drought,false
Solyc12g096630,drought,false
Solyc12g098210,drought,false
Solyc12g098500,drought,false
Solyc12g098700,drought,false
Solyc12g098870,drought,false
Solyc12g099470,drought,false
Solyc12g100180,drought,false
Solyc12g100190,drought,false
